composer,title,labels
haydn,"Keyboard Sonata No. 49 in C-Sharp Minor, Hob. XVI, 36 - III. Menuet - Moderato","['minuet_and_trio', 'ternary']"
haydn,"Keyboard Sonata No. 50 in D Major, Hob. XVI, 37 - I. Allegro con brio",['sonata']
haydn,"Keyboard Sonata No. 50 in D Major, Hob. XVI, 37 - II. Largo e sostenuto",['binary']
haydn,"Keyboard Sonata No. 50 in D Major, Hob. XVI, 37 - III. Finale - Presto",['rondo']
haydn,"Keyboard Sonata No. 51 in E-Flat Major, Hob. XVI, 38 - I. Allegro moderato",['sonata']
haydn,"Keyboard Sonata No. 51 in E-Flat Major, Hob. XVI, 38 - II. Adagio","['binary', 'sonata']"
haydn,"Keyboard Sonata No. 51 in E-Flat Major, Hob. XVI, 38 - III. Finale - Allegro","['ternary', 'minuet_and_trio']"
haydn,"Keyboard Sonata No. 52 in G Major, Hob. XVI, 39 - I. Allegro con brio",['rondo']
haydn,"Keyboard Sonata No. 52 in G Major, Hob. XVI, 39 - II. Adagio",['binary']
haydn,"Keyboard Sonata No. 52 in G Major, Hob. XVI, 39 - III. Prestissimo",['sonata']
haydn,"Keyboard Sonata No. 54 in G Major, Hob. XVI, 40 - I. Allegretto innocente",['rondo']
haydn,"Keyboard Sonata No. 54 in G Major, Hob. XVI, 40 - II. Presto",['ternary']
haydn,"Keyboard Sonata No. 55 in B-Flat Major, Hob. XVI, 41 - I. Allegro",['sonata']
haydn,"Keyboard Sonata No. 55 in B-Flat Major, Hob. XVI, 41 - II. Allegro di molto","['minuet_and_trio', 'ternary']"
haydn,"Keyboard Sonata No. 56 in D Major, Hob. XVI, 42 - I. Andante con espressione","['theme_and_variation', 'ternary']"
haydn,"Keyboard Sonata No. 56 in D Major, Hob. XVI, 42 - II. Vivace assai",['binary']
haydn,"Keyboard Sonata No. 35 in A-Flat Major, Hob. XVI, 43 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 35 in A-Flat Major, Hob. XVI, 43 - II. Menuetto",['minuet_and_trio']
haydn,"Keyboard Sonata No. 35 in A-Flat Major, Hob. XVI, 43 - III. Rondo - Presto",['rondo']
haydn,"Keyboard Sonata No. 32 in G Minor, Hob. XVI, 44 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 32 in G Minor, Hob. XVI, 44 - II. Allegretto",['ternary']
haydn,"Keyboard Sonata No. 29 in E-Flat Major, Hob. XVI, 45 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 29 in E-Flat Major, Hob. XVI, 45 - II. Andante",['sonata']
haydn,"Keyboard Sonata No. 29 in E-Flat Major, Hob. XVI, 45 - III. Finale - Allegro di molto",['sonata']
haydn,"Keyboard Sonata No. 31 in A-Flat Major, Hob. XVI, 46 - I. Allegro moderato",['sonata']
haydn,"Keyboard Sonata No. 31 in A-Flat Major, Hob. XVI, 46 - II. Adagio",['sonata']
haydn,"Keyboard Sonata No. 31 in A-Flat Major, Hob. XVI, 46 - III. Finale - Presto",['sonata']
haydn,"Keyboard Sonata No. 58 in C Major, Hob. XVI, 48 - I. Andante con espressione",['theme_and_variation']
haydn,"Keyboard Sonata No. 58 in C Major, Hob. XVI, 48 - II. Rondo - Presto","['rondo', 'rondo_sonata']"
haydn,"Keyboard Sonata No. 59 in E-Flat Major, Hob. XVI, 49 - I. Allegro",['sonata']
haydn,"Keyboard Sonata No. 59 in E-Flat Major, Hob. XVI, 49 - II. Adagio e cantabile","['ternary', 'theme_and_variation']"
haydn,"Keyboard Sonata No. 59 in E-Flat Major, Hob. XVI, 49 - III. Finale - Tempo di menuet","['rondo', 'ternary']"
haydn,"Keyboard Sonata No. 60 in C Major, Hob. XVI, 50 - I. Allegro",['sonata']
haydn,"Keyboard Sonata No. 60 in C Major, Hob. XVI, 50 - II. Adagio","['ternary', 'theme_and_variation']"
haydn,"Keyboard Sonata No. 60 in C Major, Hob. XVI, 50 - III. Allegro molto","['ternary', 'minuet_and_trio', 'scherzo_and_trio']"
haydn,"Keyboard Sonata No. 61 in D Major, Hob. XVI, 51 - I. Andante",['rondo_sonata']
haydn,"Keyboard Sonata No. 61 in D Major, Hob. XVI, 51 - II. Finale - Presto","['rondo', 'scherzo_and_trio']"
haydn,"Keyboard Sonata No. 62 in E-Flat Major, Hob. XVI, 52 - I. Allegro",['sonata']
haydn,"Keyboard Sonata No. 62 in E-Flat Major, Hob. XVI, 52 - II. Adagio","['ternary', 'theme_and_variation']"
haydn,"Keyboard Sonata No. 62 in E-Flat Major, Hob. XVI, 52 - III. Finale - Presto",['sonata']
